Pin,Occurrence, Percentage
4820,30 0.,2.47912E+16
5249,30 0.,2.47912E+16
2289,30 0.,2.47912E+16
3038,30 0.,2.47912E+16
252,30 0.,2.47912E+16
784,30 0.,2.47912E+16
2241,30 0.,2.47912E+16
8117,30 0.,2.47912E+16
9860,30 0.,2.47912E+16
6372,30 0.,2.47912E+16
4917,30 0.,2.47912E+16
878,30 0.,2.47912E+16
6141,30 0.,2.47912E+16
6863,30 0.,2.47912E+16
6545,30 0.,2.47912E+16
3063,30 0.,2.47912E+16
3708,30 0.,2.47912E+16
4857,30 0.,2.47912E+16
8638,30 0.,2.47912E+16
6502,30 0.,2.47912E+16
5046,30 0.,2.47912E+16
2172,30 0.,2.47912E+16
4668,30 0.,2.47912E+16
4014,30 0.,2.47912E+16
156,30 0.,2.47912E+16
4401,30 0.,2.47912E+16
9979,30 0.,2.47912E+16
4788,30 0.,2.47912E+16
6951,30 0.,2.47912E+16
7427,30 0.,2.47912E+16
5969,30 0.,2.47912E+16
9436,30 0.,2.47912E+16
4715,30 0.,2.47912E+16
9906,30 0.,2.47912E+16
7687,30 0.,2.47912E+16
7155,30 0.,2.47912E+16
4168,30 0.,2.47912E+16
3044,30 0.,2.47912E+16
3815,30 0.,2.47912E+16
4465,30 0.,2.47912E+16
7804,30 0.,2.47912E+16
6482,30 0.,2.47912E+16
1675,30 0.,2.47912E+16
3271,30 0.,2.47912E+16
2666,30 0.,2.47912E+16
3208,30 0.,2.47912E+16
3681,30 0.,2.47912E+16
4459,30 0.,2.47912E+16
8973,30 0.,2.47912E+16
1871,30 0.,2.47912E+16
4575,30 0.,2.47912E+16
2149,30 0.,2.47912E+16
3668,30 0.,2.47912E+16
3227,30 0.,2.47912E+16
3376,30 0.,2.47912E+16
4434,30 0.,2.47912E+16
3581,30 0.,2.47912E+16
345,30 0.,2.47912E+16
7625,30 0.,2.47912E+16
6180,30 0.,2.47912E+16
5283,30 0.,2.47912E+16
3986,30 0.,2.47912E+16
954,30 0.,2.47912E+16
5849,30 0.,2.47912E+16
3598,30 0.,2.47912E+16
6525,30 0.,2.47912E+16
4342,30 0.,2.47912E+16
7116,30 0.,2.47912E+16
5504,30 0.,2.47912E+16
977,30 0.,2.47912E+16
2171,30 0.,2.47912E+16
5955,30 0.,2.47912E+16
63,30 0.,2.47912E+16
4186,30 0.,2.47912E+16
8167,30 0.,2.47912E+16
6754,30 0.,2.47912E+16
7118,30 0.,2.47912E+16
4145,30 0.,2.47912E+16
9779,30 0.,2.47912E+16
6777,30 0.,2.47912E+16
3819,30 0.,2.47912E+16
2272,30 0.,2.47912E+16
5978,30 0.,2.47912E+16
5778,30 0.,2.47912E+16
6351,30 0.,2.47912E+16
7417,30 0.,2.47912E+16
3225,30 0.,2.47912E+16
4577,30 0.,2.47912E+16
9173,30 0.,2.47912E+16
7488,30 0.,2.47912E+16
4570,30 0.,2.47912E+16
4364,30 0.,2.47912E+16
2065,30 0.,2.47912E+16
4730,30 0.,2.47912E+16
7095,30 0.,2.47912E+16
7476,30 0.,2.47912E+16
2671,30 0.,2.47912E+16
9914,30 0.,2.47912E+16
6881,30 0.,2.47912E+16
6164,30 0.,2.47912E+16
6326,30 0.,2.47912E+16
2475,30 0.,2.47912E+16
4615,30 0.,2.47912E+16
5671,30 0.,2.47912E+16
5924,30 0.,2.47912E+16
4228,30 0.,2.47912E+16
2487,30 0.,2.47912E+16
1673,30 0.,2.47912E+16
2576,30 0.,2.47912E+16
4796,30 0.,2.47912E+16
7840,30 0.,2.47912E+16
7925,30 0.,2.47912E+16
4478,30 0.,2.47912E+16
3478,30 0.,2.47912E+16
4486,30 0.,2.47912E+16
7503,30 0.,2.47912E+16
7958,30 0.,2.47912E+16
1581,30 0.,2.47912E+16
938,30 0.,2.47912E+16
5835,30 0.,2.47912E+16
133,30 0.,2.47912E+16
4172,30 0.,2.47912E+16
6359,30 0.,2.47912E+16
151,30 0.,2.47912E+16
2965,30 0.,2.47912E+16
49,30 0.,2.47912E+16
8664,30 0.,2.47912E+16
1636,30 0.,2.47912E+16
8098,30 0.,2.47912E+16
7542,30 0.,2.47912E+16
5782,30 0.,2.47912E+16
8070,30 0.,2.47912E+16
3669,30 0.,2.47912E+16
9222,30 0.,2.47912E+16
3246,30 0.,2.47912E+16
7774,30 0.,2.47912E+16
4078,30 0.,2.47912E+16
9963,30 0.,2.47912E+16
6781,30 0.,2.47912E+16
9190,30 0.,2.47912E+16
1896,30 0.,2.47912E+16
4800,30 0.,2.47912E+16
4481,30 0.,2.47912E+16
9639,30 0.,2.47912E+16
9994,30 0.,2.47912E+16
980,30 0.,2.47912E+16
4077,30 0.,2.47912E+16
5330,29 0.,2.39648E+15
3291,29 0.,2.39648E+15
3428,29 0.,2.39648E+15
4859,29 0.,2.39648E+15
4233,29 0.,2.39648E+15
7735,29 0.,2.39648E+15
5441,29 0.,2.39648E+15
7103,29 0.,2.39648E+15
4895,29 0.,2.39648E+15
2264,29 0.,2.39648E+15
8079,29 0.,2.39648E+15
1491,29 0.,2.39648E+15
3276,29 0.,2.39648E+15
1854,29 0.,2.39648E+15
6710,29 0.,2.39648E+15
7130,29 0.,2.39648E+15
6692,29 0.,2.39648E+15
7014,29 0.,2.39648E+15
8072,29 0.,2.39648E+15
6345,29 0.,2.39648E+15
4313,29 0.,2.39648E+15
9971,29 0.,2.39648E+15
8132,29 0.,2.39648E+15
3582,29 0.,2.39648E+15
4178,29 0.,2.39648E+15
1749,29 0.,2.39648E+15
6792,29 0.,2.39648E+15
7583,29 0.,2.39648E+15
7734,29 0.,2.39648E+15
9466,29 0.,2.39648E+15
3885,29 0.,2.39648E+15
6813,29 0.,2.39648E+15
8934,29 0.,2.39648E+15
7623,29 0.,2.39648E+15
3172,29 0.,2.39648E+15
3876,29 0.,2.39648E+15
8178,29 0.,2.39648E+15
3898,29 0.,2.39648E+15
2382,29 0.,2.39648E+15
4750,29 0.,2.39648E+15
4037,29 0.,2.39648E+15
6424,29 0.,2.39648E+15
2174,29 0.,2.39648E+15
3989,29 0.,2.39648E+15
2247,29 0.,2.39648E+15
3239,29 0.,2.39648E+15
8290,29 0.,2.39648E+15
6489,29 0.,2.39648E+15
3463,29 0.,2.39648E+15
4850,29 0.,2.39648E+15
2391,29 0.,2.39648E+15
3661,29 0.,2.39648E+15
9644,29 0.,2.39648E+15
4985,29 0.,2.39648E+15
744,29 0.,2.39648E+15
7914,29 0.,2.39648E+15
450,29 0.,2.39648E+15
1843,29 0.,2.39648E+15
2861,29 0.,2.39648E+15
6880,29 0.,2.39648E+15
4096,29 0.,2.39648E+15
9156,29 0.,2.39648E+15
2946,29 0.,2.39648E+15
943,29 0.,2.39648E+15
6252,29 0.,2.39648E+15
3750,29 0.,2.39648E+15
9565,29 0.,2.39648E+15
6930,29 0.,2.39648E+15
3593,29 0.,2.39648E+15
6968,29 0.,2.39648E+15
2678,29 0.,2.39648E+15
7302,29 0.,2.39648E+15
3194,29 0.,2.39648E+15
6831,29 0.,2.39648E+15
7769,29 0.,2.39648E+15
3228,29 0.,2.39648E+15
8719,29 0.,2.39648E+15
6853,29 0.,2.39648E+15
8454,29 0.,2.39648E+15
3485,29 0.,2.39648E+15
5364,29 0.,2.39648E+15
2878,29 0.,2.39648E+15
7482,29 0.,2.39648E+15
4818,29 0.,2.39648E+15
3573,29 0.,2.39648E+15
1838,29 0.,2.39648E+15
8728,29 0.,2.39648E+15
3551,29 0.,2.39648E+15
7423,29 0.,2.39648E+15
1754,29 0.,2.39648E+15
7730,29 0.,2.39648E+15
6377,29 0.,2.39648E+15
9820,29 0.,2.39648E+15
6316,29 0.,2.39648E+15
6039,29 0.,2.39648E+15
6040,29 0.,2.39648E+15
4830,29 0.,2.39648E+15
5769,29 0.,2.39648E+15
8083,29 0.,2.39648E+15
6590,29 0.,2.39648E+15
4161,29 0.,2.39648E+15
9044,29 0.,2.39648E+15
7331,29 0.,2.39648E+15
7650,29 0.,2.39648E+15
8225,29 0.,2.39648E+15
955,29 0.,2.39648E+15
7158,29 0.,2.39648E+15
6576,29 0.,2.39648E+15
8029,29 0.,2.39648E+15
7807,29 0.,2.39648E+15
8469,29 0.,2.39648E+15
9597,29 0.,2.39648E+15
5784,29 0.,2.39648E+15
8467,29 0.,2.39648E+15
6730,29 0.,2.39648E+15
7409,29 0.,2.39648E+15
8780,29 0.,2.39648E+15
3879,29 0.,2.39648E+15
3198,29 0.,2.39648E+15
7761,29 0.,2.39648E+15
8646,29 0.,2.39648E+15
5960,29 0.,2.39648E+15
6498,29 0.,2.39648E+15
788,29 0.,2.39648E+15
5004,29 0.,2.39648E+15
688,29 0.,2.39648E+15
7917,29 0.,2.39648E+15
3717,29 0.,2.39648E+15
8640,29 0.,2.39648E+15
9942,29 0.,2.39648E+15
2440,29 0.,2.39648E+15
7219,29 0.,2.39648E+15
1797,29 0.,2.39648E+15
6289,29 0.,2.39648E+15
6160,29 0.,2.39648E+15
4742,29 0.,2.39648E+15
337,29 0.,2.39648E+15
7270,29 0.,2.39648E+15
6910,29 0.,2.39648E+15
8240,29 0.,2.39648E+15
3920,29 0.,2.39648E+15
2940,29 0.,2.39648E+15
6286,29 0.,2.39648E+15
6485,29 0.,2.39648E+15
8559,29 0.,2.39648E+15
2645,29 0.,2.39648E+15
5936,29 0.,2.39648E+15
8064,29 0.,2.39648E+15
1676,29 0.,2.39648E+15
8319,29 0.,2.39648E+15
2364,29 0.,2.39648E+15
796,29 0.,2.39648E+15
3745,29 0.,2.39648E+15
7527,29 0.,2.39648E+15
4408,29 0.,2.39648E+15
6285,29 0.,2.39648E+15
9078,29 0.,2.39648E+15
5714,29 0.,2.39648E+15
8142,29 0.,2.39648E+15
9291,29 0.,2.39648E+15
7835,29 0.,2.39648E+15
6327,29 0.,2.39648E+15
4861,29 0.,2.39648E+15
7704,29 0.,2.39648E+15
3969,29 0.,2.39648E+15
6856,29 0.,2.39648E+15
3143,29 0.,2.39648E+15
2874,29 0.,2.39648E+15
8428,29 0.,2.39648E+15
8071,29 0.,2.39648E+15
9137,29 0.,2.39648E+15
8053,29 0.,2.39648E+15
2639,29 0.,2.39648E+15
5996,29 0.,2.39648E+15
5870,29 0.,2.39648E+15
2078,29 0.,2.39648E+15
6640,29 0.,2.39648E+15
8045,29 0.,2.39648E+15
5538,29 0.,2.39648E+15
3137,29 0.,2.39648E+15
3862,29 0.,2.39648E+15
6478,29 0.,2.39648E+15
3739,29 0.,2.39648E+15
9234,29 0.,2.39648E+15
2770,29 0.,2.39648E+15
4913,29 0.,2.39648E+15
2254,29 0.,2.39648E+15
4219,29 0.,2.39648E+15
7664,29 0.,2.39648E+15
5340,29 0.,2.39648E+15
6155,29 0.,2.39648E+15
3482,29 0.,2.39648E+15
8075,29 0.,2.39648E+15
5603,29 0.,2.39648E+15
6406,29 0.,2.39648E+15
9982,29 0.,2.39648E+15
4380,29 0.,2.39648E+15
2966,29 0.,2.39648E+15
5962,29 0.,2.39648E+15
9968,29 0.,2.39648E+15
3941,29 0.,2.39648E+15
4854,29 0.,2.39648E+15
3910,29 0.,2.39648E+15
7207,29 0.,2.39648E+15
3186,29 0.,2.39648E+15
6517,29 0.,2.39648E+15
6158,29 0.,2.39648E+15
2795,29 0.,2.39648E+15
7209,29 0.,2.39648E+15
6206,29 0.,2.39648E+15
1466,29 0.,2.39648E+15
4979,29 0.,2.39648E+15
9255,29 0.,2.39648E+15
5317,29 0.,2.39648E+15
7378,29 0.,2.39648E+15
4956,29 0.,2.39648E+15
2974,29 0.,2.39648E+15
9058,29 0.,2.39648E+15
4958,29 0.,2.39648E+15
1737,29 0.,2.39648E+15
1497,29 0.,2.39648E+15
5966,29 0.,2.39648E+15
2167,29 0.,2.39648E+15
6721,29 0.,2.39648E+15
9339,29 0.,2.39648E+15
179,29 0.,2.39648E+15
6901,28 0.,2.31384E+16
4187,28 0.,2.31384E+16
2672,28 0.,2.31384E+16
7564,28 0.,2.31384E+16
6728,28 0.,2.31384E+16
3149,28 0.,2.31384E+16
4264,28 0.,2.31384E+16
8048,28 0.,2.31384E+16
6679,28 0.,2.31384E+16
8729,28 0.,2.31384E+16
5923,28 0.,2.31384E+16
7126,28 0.,2.31384E+16
2984,28 0.,2.31384E+16
6069,28 0.,2.31384E+16
9050,28 0.,2.31384E+16
9886,28 0.,2.31384E+16
9880,28 0.,2.31384E+16
2971,28 0.,2.31384E+16
9136,28 0.,2.31384E+16
4104,28 0.,2.31384E+16
9832,28 0.,2.31384E+16
9070,28 0.,2.31384E+16
7674,28 0.,2.31384E+16
3065,28 0.,2.31384E+16
4487,28 0.,2.31384E+16
6779,28 0.,2.31384E+16
140,28 0.,2.31384E+16
6416,28 0.,2.31384E+16
8630,28 0.,2.31384E+16
7369,28 0.,2.31384E+16
2557,28 0.,2.31384E+16
6708,28 0.,2.31384E+16
3915,28 0.,2.31384E+16
8843,28 0.,2.31384E+16
5817,28 0.,2.31384E+16
6376,28 0.,2.31384E+16
3249,28 0.,2.31384E+16
8314,28 0.,2.31384E+16
3762,28 0.,2.31384E+16
6105,28 0.,2.31384E+16
3768,28 0.,2.31384E+16
1490,28 0.,2.31384E+16
6921,28 0.,2.31384E+16
2573,28 0.,2.31384E+16
5937,28 0.,2.31384E+16
5591,28 0.,2.31384E+16
8249,28 0.,2.31384E+16
9464,28 0.,2.31384E+16
8054,28 0.,2.31384E+16
7313,28 0.,2.31384E+16
984,28 0.,2.31384E+16
9663,28 0.,2.31384E+16
2495,28 0.,2.31384E+16
6129,28 0.,2.31384E+16
8726,28 0.,2.31384E+16
6425,28 0.,2.31384E+16
4951,28 0.,2.31384E+16
6026,28 0.,2.31384E+16
3162,28 0.,2.31384E+16
7115,28 0.,2.31384E+16
3828,28 0.,2.31384E+16
4549,28 0.,2.31384E+16
9072,28 0.,2.31384E+16
3074,28 0.,2.31384E+16
5309,28 0.,2.31384E+16
5549,28 0.,2.31384E+16
7698,28 0.,2.31384E+16
7402,28 0.,2.31384E+16
7522,28 0.,2.31384E+16
2294,28 0.,2.31384E+16
9424,28 0.,2.31384E+16
8648,28 0.,2.31384E+16
6374,28 0.,2.31384E+16
6651,28 0.,2.31384E+16
835,28 0.,2.31384E+16
8366,28 0.,2.31384E+16
4916,28 0.,2.31384E+16
9203,28 0.,2.31384E+16
6304,28 0.,2.31384E+16
7924,28 0.,2.31384E+16
7652,28 0.,2.31384E+16
4667,28 0.,2.31384E+16
7269,28 0.,2.31384E+16
9036,28 0.,2.31384E+16
8059,28 0.,2.31384E+16
9045,28 0.,2.31384E+16
6872,28 0.,2.31384E+16
2594,28 0.,2.31384E+16
3665,28 0.,2.31384E+16
4718,28 0.,2.31384E+16
2392,28 0.,2.31384E+16
7071,28 0.,2.31384E+16
3486,28 0.,2.31384E+16
2338,28 0.,2.31384E+16
6645,28 0.,2.31384E+16
7006,28 0.,2.31384E+16
2963,28 0.,2.31384E+16
2773,28 0.,2.31384E+16
3459,28 0.,2.31384E+16
7955,28 0.,2.31384E+16
5872,28 0.,2.31384E+16
9684,28 0.,2.31384E+16
7400,28 0.,2.31384E+16
2686,28 0.,2.31384E+16
6378,28 0.,2.31384E+16
7686,28 0.,2.31384E+16
7509,28 0.,2.31384E+16
6907,28 0.,2.31384E+16
4075,28 0.,2.31384E+16
9317,28 0.,2.31384E+16
3048,28 0.,2.31384E+16
2096,28 0.,2.31384E+16
198,28 0.,2.31384E+16
3499,28 0.,2.31384E+16
7026,28 0.,2.31384E+16
2732,28 0.,2.31384E+16
4725,28 0.,2.31384E+16
4950,28 0.,2.31384E+16
1736,28 0.,2.31384E+16
741,28 0.,2.31384E+16
6902,28 0.,2.31384E+16
9454,28 0.,2.31384E+16
6889,28 0.,2.31384E+16
9578,28 0.,2.31384E+16
6642,28 0.,2.31384E+16
3181,28 0.,2.31384E+16
2669,28 0.,2.31384E+16
6276,28 0.,2.31384E+16
7254,28 0.,2.31384E+16
1766,28 0.,2.31384E+16
3752,28 0.,2.31384E+16
6514,28 0.,2.31384E+16
4866,28 0.,2.31384E+16
8135,28 0.,2.31384E+16
3529,28 0.,2.31384E+16
6807,28 0.,2.31384E+16
3561,28 0.,2.31384E+16
2884,28 0.,2.31384E+16
6165,28 0.,2.31384E+16
4716,28 0.,2.31384E+16
1647,28 0.,2.31384E+16
7567,28 0.,2.31384E+16
9992,28 0.,2.31384E+16
4053,28 0.,2.31384E+16
4003,28 0.,2.31384E+16
1461,28 0.,2.31384E+16
6183,28 0.,2.31384E+16
3296,28 0.,2.31384E+16
7603,28 0.,2.31384E+16
4650,28 0.,2.31384E+16
4447,28 0.,2.31384E+16
8379,28 0.,2.31384E+16
6389,28 0.,2.31384E+16
7486,28 0.,2.31384E+16
7618,28 0.,2.31384E+16
6587,28 0.,2.31384E+16
4223,28 0.,2.31384E+16
9829,28 0.,2.31384E+16
6965,28 0.,2.31384E+16
3777,28 0.,2.31384E+16
4254,28 0.,2.31384E+16
654,28 0.,2.31384E+16
5064,28 0.,2.31384E+16
4148,28 0.,2.31384E+16
4147,28 0.,2.31384E+16
8195,28 0.,2.31384E+16
177,28 0.,2.31384E+16
3042,28 0.,2.31384E+16
180,28 0.,2.31384E+16
3944,28 0.,2.31384E+16
4978,28 0.,2.31384E+16
8373,28 0.,2.31384E+16
9114,28 0.,2.31384E+16
4140,28 0.,2.31384E+16
1786,28 0.,2.31384E+16
4317,28 0.,2.31384E+16
8984,28 0.,2.31384E+16
3372,28 0.,2.31384E+16
9771,28 0.,2.31384E+16
7322,28 0.,2.31384E+16
9116,28 0.,2.31384E+16
4403,28 0.,2.31384E+16
6101,28 0.,2.31384E+16
5765,28 0.,2.31384E+16
4880,28 0.,2.31384E+16
6905,28 0.,2.31384E+16
9060,28 0.,2.31384E+16
3746,28 0.,2.31384E+16
6978,28 0.,2.31384E+16
4959,28 0.,2.31384E+16
6229,28 0.,2.31384E+16
8050,28 0.,2.31384E+16
1691,28 0.,2.31384E+16
953,28 0.,2.31384E+16
4825,28 0.,2.31384E+16
6257,28 0.,2.31384E+16
5783,28 0.,2.31384E+16
2993,28 0.,2.31384E+16
8344,28 0.,2.31384E+16
5475,28 0.,2.31384E+16
5990,28 0.,2.31384E+16
2295,28 0.,2.31384E+16
7420,28 0.,2.31384E+16
3888,28 0.,2.31384E+16
3386,28 0.,2.31384E+16
5481,28 0.,2.31384E+16
4894,28 0.,2.31384E+16
6080,28 0.,2.31384E+16
2479,28 0.,2.31384E+16
6420,28 0.,2.31384E+16
3392,28 0.,2.31384E+16
4035,28 0.,2.31384E+16
8363,28 0.,2.31384E+16
8690,28 0.,2.31384E+16
9946,28 0.,2.31384E+16
2679,28 0.,2.31384E+16
9584,28 0.,2.31384E+16
9725,28 0.,2.31384E+16
7794,28 0.,2.31384E+16
2397,27 0.,2.23121E+16
9681,27 0.,2.23121E+16
5837,27 0.,2.23121E+16
3627,27 0.,2.23121E+16
4319,27 0.,2.23121E+16
3349,27 0.,2.23121E+16
5540,27 0.,2.23121E+16
9361,27 0.,2.23121E+16
7187,27 0.,2.23121E+16
845,27 0.,2.23121E+16
2975,27 0.,2.23121E+16
7318,27 0.,2.23121E+16
9680,27 0.,2.23121E+16
4677,27 0.,2.23121E+16
4431,27 0.,2.23121E+16
9041,27 0.,2.23121E+16
5041,27 0.,2.23121E+16
5387,27 0.,2.23121E+16
9035,27 0.,2.23121E+16
3649,27 0.,2.23121E+16
6019,27 0.,2.23121E+16
1846,27 0.,2.23121E+16
5736,27 0.,2.23121E+16
8495,27 0.,2.23121E+16
7032,27 0.,2.23121E+16
4851,27 0.,2.23121E+16
3146,27 0.,2.23121E+16
9371,27 0.,2.23121E+16
7746,27 0.,2.23121E+16
4227,27 0.,2.23121E+16
6185,27 0.,2.23121E+16
3229,27 0.,2.23121E+16
9433,27 0.,2.23121E+16
5970,27 0.,2.23121E+16
9029,27 0.,2.23121E+16
6579,27 0.,2.23121E+16
8396,27 0.,2.23121E+16
7541,27 0.,2.23121E+16
5795,27 0.,2.23121E+16
6361,27 0.,2.23121E+16
7233,27 0.,2.23121E+16
5106,27 0.,2.23121E+16
7089,27 0.,2.23121E+16
6591,27 0.,2.23121E+16
6826,27 0.,2.23121E+16
5935,27 0.,2.23121E+16
9392,27 0.,2.23121E+16
6202,27 0.,2.23121E+16
6475,27 0.,2.23121E+16
8307,27 0.,2.23121E+16
4687,27 0.,2.23121E+16
3842,27 0.,2.23121E+16
2763,27 0.,2.23121E+16
6381,27 0.,2.23121E+16
6463,27 0.,2.23121E+16
7190,27 0.,2.23121E+16
7506,27 0.,2.23121E+16
3178,27 0.,2.23121E+16
4468,27 0.,2.23121E+16
257,27 0.,2.23121E+16
3930,27 0.,2.23121E+16
7018,27 0.,2.23121E+16
7528,27 0.,2.23121E+16
9815,27 0.,2.23121E+16
645,27 0.,2.23121E+16
9932,27 0.,2.23121E+16
6653,27 0.,2.23121E+16
3757,27 0.,2.23121E+16
6519,27 0.,2.23121E+16
4579,27 0.,2.23121E+16
3916,27 0.,2.23121E+16
3961,27 0.,2.23121E+16
4483,27 0.,2.23121E+16
5695,27 0.,2.23121E+16
7338,27 0.,2.23121E+16
2956,27 0.,2.23121E+16
7609,27 0.,2.23121E+16
4366,27 0.,2.23121E+16
8743,27 0.,2.23121E+16
5839,27 0.,2.23121E+16
5709,27 0.,2.23121E+16
2296,27 0.,2.23121E+16
6629,27 0.,2.23121E+16
5191,27 0.,2.23121E+16
6483,27 0.,2.23121E+16
4878,27 0.,2.23121E+16
4786,27 0.,2.23121E+16
5584,27 0.,2.23121E+16
192,27 0.,2.23121E+16
3495,27 0.,2.23121E+16
9768,27 0.,2.23121E+16
334,27 0.,2.23121E+16
5931,27 0.,2.23121E+16
7459,27 0.,2.23121E+16
7109,27 0.,2.23121E+16
9438,27 0.,2.23121E+16
2194,27 0.,2.23121E+16
8244,27 0.,2.23121E+16
7217,27 0.,2.23121E+16
8362,27 0.,2.23121E+16
5308,27 0.,2.23121E+16
3878,27 0.,2.23121E+16
9561,27 0.,2.23121E+16
4204,27 0.,2.23121E+16
9179,27 0.,2.23121E+16
9233,27 0.,2.23121E+16
9106,27 0.,2.23121E+16
8229,27 0.,2.23121E+16
2954,27 0.,2.23121E+16
9423,27 0.,2.23121E+16
3603,27 0.,2.23121E+16
5950,27 0.,2.23121E+16
9231,27 0.,2.23121E+16
3880,27 0.,2.23121E+16
6875,27 0.,2.23121E+16
2644,27 0.,2.23121E+16
5953,27 0.,2.23121E+16
7505,27 0.,2.23121E+16
4849,27 0.,2.23121E+16
7615,27 0.,2.23121E+16
9545,27 0.,2.23121E+16
3473,27 0.,2.23121E+16
3671,27 0.,2.23121E+16
5895,27 0.,2.23121E+16
4774,27 0.,2.23121E+16
5059,27 0.,2.23121E+16
9033,27 0.,2.23121E+16
4872,27 0.,2.23121E+16
2849,27 0.,2.23121E+16
8442,27 0.,2.23121E+16
5285,27 0.,2.23121E+16
4621,27 0.,2.23121E+16
6499,27 0.,2.23121E+16
2796,27 0.,2.23121E+16
6758,27 0.,2.23121E+16
5916,27 0.,2.23121E+16
7304,27 0.,2.23121E+16
4206,27 0.,2.23121E+16
2175,27 0.,2.23121E+16
5148,27 0.,2.23121E+16
5781,27 0.,2.23121E+16
9690,27 0.,2.23121E+16
3531,27 0.,2.23121E+16
7599,27 0.,2.23121E+16
2461,27 0.,2.23121E+16
3558,27 0.,2.23121E+16
3857,27 0.,2.23121E+16
9049,27 0.,2.23121E+16
3174,27 0.,2.23121E+16
6950,27 0.,2.23121E+16
6029,27 0.,2.23121E+16
3832,27 0.,2.23121E+16
6922,27 0.,2.23121E+16
9586,27 0.,2.23121E+16
4933,27 0.,2.23121E+16
8470,27 0.,2.23121E+16
2637,27 0.,2.23121E+16
8647,27 0.,2.23121E+16
2890,27 0.,2.23121E+16
9606,27 0.,2.23121E+16
9171,27 0.,2.23121E+16
7833,27 0.,2.23121E+16
2196,27 0.,2.23121E+16
5676,27 0.,2.23121E+16
3909,27 0.,2.23121E+16
7962,27 0.,2.23121E+16
7140,27 0.,2.23121E+16
5873,27 0.,2.23121E+16
6432,27 0.,2.23121E+16
6142,27 0.,2.23121E+16
4469,27 0.,2.23121E+16
9150,27 0.,2.23121E+16
4179,27 0.,2.23121E+16
3559,27 0.,2.23121E+16
5343,27 0.,2.23121E+16
7844,27 0.,2.23121E+16
5705,27 0.,2.23121E+16
5862,27 0.,2.23121E+16
7762,27 0.,2.23121E+16
6223,27 0.,2.23121E+16
2933,27 0.,2.23121E+16
6805,27 0.,2.23121E+16
4719,27 0.,2.23121E+16
4815,27 0.,2.23121E+16
986,27 0.,2.23121E+16
3952,27 0.,2.23121E+16
2724,27 0.,2.23121E+16
6878,27 0.,2.23121E+16
3844,27 0.,2.23121E+16
6305,27 0.,2.23121E+16
8480,27 0.,2.23121E+16
6562,27 0.,2.23121E+16
8737,27 0.,2.23121E+16
6998,27 0.,2.23121E+16
4804,27 0.,2.23121E+16
3730,27 0.,2.23121E+16
5701,27 0.,2.23121E+16
7796,27 0.,2.23121E+16
3741,27 0.,2.23121E+16
8938,27 0.,2.23121E+16
5831,27 0.,2.23121E+16
6471,27 0.,2.23121E+16
6713,27 0.,2.23121E+16
7601,27 0.,2.23121E+16
46,27 0.,2.23121E+16
4360,27 0.,2.23121E+16
2249,27 0.,2.23121E+16
5746,27 0.,2.23121E+16
8091,27 0.,2.23121E+16
4539,27 0.,2.23121E+16
9850,27 0.,2.23121E+16
7290,27 0.,2.23121E+16
5350,27 0.,2.23121E+16
4998,27 0.,2.23121E+16
237,27 0.,2.23121E+16
5672,27 0.,2.23121E+16
9004,27 0.,2.23121E+16
4169,27 0.,2.23121E+16
1696,27 0.,2.23121E+16
7643,27 0.,2.23121E+16
7323,27 0.,2.23121E+16
5759,27 0.,2.23121E+16
5598,27 0.,2.23121E+16
2551,27 0.,2.23121E+16
7286,27 0.,2.23121E+16
9196,27 0.,2.23121E+16
2661,27 0.,2.23121E+16
3886,27 0.,2.23121E+16
5606,27 0.,2.23121E+16
1553,27 0.,2.23121E+16
5894,26 0.,2.14857E+16
5396,26 0.,2.14857E+16
2932,26 0.,2.14857E+16
1657,26 0.,2.14857E+16
3834,26 0.,2.14857E+16
5548,26 0.,2.14857E+16
2863,26 0.,2.14857E+16
6551,26 0.,2.14857E+16
7565,26 0.,2.14857E+16
4442,26 0.,2.14857E+16
5661,26 0.,2.14857E+16
5090,26 0.,2.14857E+16
6657,26 0.,2.14857E+16
7971,26 0.,2.14857E+16
3275,26 0.,2.14857E+16
7466,26 0.,2.14857E+16
6840,26 0.,2.14857E+16
8243,26 0.,2.14857E+16
9702,26 0.,2.14857E+16
4353,26 0.,2.14857E+16
4538,26 0.,2.14857E+16
7570,26 0.,2.14857E+16
3474,26 0.,2.14857E+16
4095,26 0.,2.14857E+16
6877,26 0.,2.14857E+16
6702,26 0.,2.14857E+16
4896,26 0.,2.14857E+16
1759,26 0.,2.14857E+16
2072,26 0.,2.14857E+16
2834,26 0.,2.14857E+16
939,26 0.,2.14857E+16
6135,26 0.,2.14857E+16
1646,26 0.,2.14857E+16
7657,26 0.,2.14857E+16
6203,26 0.,2.14857E+16
3595,26 0.,2.14857E+16
254,26 0.,2.14857E+16
8043,26 0.,2.14857E+16
4760,26 0.,2.14857E+16
4987,26 0.,2.14857E+16
3226,26 0.,2.14857E+16
6058,26 0.,2.14857E+16
7003,26 0.,2.14857E+16
6392,26 0.,2.14857E+16
2769,26 0.,2.14857E+16
7572,26 0.,2.14857E+16
2595,26 0.,2.14857E+16
6328,26 0.,2.14857E+16
9268,26 0.,2.14857E+16
2553,26 0.,2.14857E+16
8131,26 0.,2.14857E+16
7215,26 0.,2.14857E+16
6798,26 0.,2.14857E+16
7853,26 0.,2.14857E+16
